date,open,high,low,close,volume
2024-08-05 05:22:00,1.093395,1.09351,1.093355,1.09345,248
2024-08-05 05:23:00,1.093455,1.09351,1.09336,1.093375,295
2024-08-05 05:24:00,1.09338,1.09338,1.09314,1.09315,209
2024-08-05 05:25:00,1.093155,1.09341,1.09314,1.09334,228
2024-08-05 05:26:00,1.09335,1.09343,1.093185,1.09321,327
2024-08-05 05:27:00,1.093215,1.093215,1.09288,1.09306,275
2024-08-05 05:28:00,1.093055,1.09322,1.09305,1.093165,292
2024-08-05 05:29:00,1.093155,1.093205,1.093045,1.093115,282
2024-08-05 05:30:00,1.093105,1.09313,1.09299,1.09309,270
2024-08-05 05:31:00,1.09308,1.093225,1.09304,1.0932,241
2024-08-05 05:32:00,1.0932,1.093245,1.09296,1.093035,294
2024-08-05 05:33:00,1.093035,1.09306,1.092695,1.092805,260
2024-08-05 05:34:00,1.09281,1.092975,1.09281,1.092905,326
2024-08-05 05:35:00,1.0929,1.092915,1.092695,1.092815,242
2024-08-05 05:36:00,1.09281,1.09297,1.092775,1.0929,264
2024-08-05 05:37:00,1.092895,1.092945,1.092835,1.09292,275
2024-08-05 05:38:00,1.092915,1.09327,1.0929,1.09321,348
2024-08-05 05:39:00,1.09322,1.093705,1.09317,1.09367,465
2024-08-05 05:40:00,1.09367,1.093695,1.09347,1.09357,467
2024-08-05 05:41:00,1.09357,1.093865,1.093495,1.093565,526
2024-08-05 05:42:00,1.093565,1.093705,1.09313,1.09316,494
2024-08-05 05:43:00,1.093165,1.093385,1.09315,1.09323,393
2024-08-05 05:44:00,1.09323,1.093355,1.093165,1.093325,443
2024-08-05 05:45:00,1.09333,1.093345,1.09284,1.09288,374
2024-08-05 05:46:00,1.092885,1.092925,1.0926,1.092755,374
2024-08-05 05:47:00,1.092755,1.09305,1.092755,1.09304,292
2024-08-05 05:48:00,1.09306,1.093065,1.092805,1.092835,309
2024-08-05 05:49:00,1.09284,1.092845,1.092585,1.092645,330
2024-08-05 05:50:00,1.09265,1.092695,1.09258,1.092655,296
2024-08-05 05:51:00,1.092655,1.09266,1.092295,1.092305,232
2024-08-05 05:52:00,1.09232,1.092355,1.09187,1.09187,350
2024-08-05 05:53:00,1.09186,1.092095,1.091825,1.09201,519
2024-08-05 05:54:00,1.092005,1.092155,1.09169,1.091745,394
2024-08-05 05:55:00,1.091745,1.09198,1.091635,1.091915,544
2024-08-05 05:56:00,1.09192,1.092095,1.0919,1.09196,419
2024-08-05 05:57:00,1.091955,1.091965,1.091635,1.09166,404
2024-08-05 05:58:00,1.091665,1.091815,1.091605,1.09161,367
2024-08-05 05:59:00,1.091615,1.09169,1.091195,1.09124,435
2024-08-05 06:00:00,1.091255,1.0917,1.09122,1.09142,717
2024-08-05 06:01:00,1.091425,1.09171,1.0914,1.091605,629
2024-08-05 06:02:00,1.091595,1.091785,1.091365,1.091445,631
2024-08-05 06:03:00,1.09146,1.09154,1.09091,1.09099,790
2024-08-05 06:04:00,1.090995,1.091025,1.09058,1.09058,655
2024-08-05 06:05:00,1.090585,1.091015,1.09053,1.09067,624
2024-08-05 06:06:00,1.090645,1.09099,1.090415,1.09092,584
2024-08-05 06:07:00,1.09092,1.090965,1.08989,1.0899,535
2024-08-05 06:08:00,1.08989,1.09019,1.089605,1.089865,628
2024-08-05 06:09:00,1.08987,1.09013,1.089815,1.090065,573
2024-08-05 06:10:00,1.09006,1.090235,1.08954,1.09003,670
2024-08-05 06:11:00,1.09,1.090055,1.08948,1.090055,492
2024-08-05 06:12:00,1.090065,1.090065,1.08927,1.089345,639
2024-08-05 06:13:00,1.08933,1.09026,1.089295,1.090205,559
2024-08-05 06:14:00,1.090205,1.090705,1.090125,1.090295,512
2024-08-05 06:15:00,1.09028,1.09071,1.0902,1.09039,700
2024-08-05 06:16:00,1.09037,1.09085,1.09029,1.09072,558
2024-08-05 06:17:00,1.090695,1.09076,1.09053,1.090645,536
2024-08-05 06:18:00,1.09061,1.090885,1.090305,1.09053,495
2024-08-05 06:19:00,1.09053,1.09088,1.09031,1.090815,565
2024-08-05 06:20:00,1.09082,1.091115,1.09077,1.09089,704
2024-08-05 06:21:00,1.090895,1.091,1.090595,1.090675,532
2024-08-05 06:22:00,1.090665,1.09102,1.09066,1.090945,610
2024-08-05 06:23:00,1.090935,1.090985,1.090795,1.090825,492
2024-08-05 06:24:00,1.090815,1.090915,1.090665,1.09067,502
2024-08-05 06:25:00,1.090665,1.09073,1.09026,1.090315,560
2024-08-05 06:26:00,1.09033,1.09058,1.09014,1.09025,474
2024-08-05 06:27:00,1.090255,1.09041,1.089865,1.090045,601
2024-08-05 06:28:00,1.090045,1.09045,1.089955,1.090235,586
2024-08-05 06:29:00,1.09024,1.09033,1.090055,1.090135,481
2024-08-05 06:30:00,1.09013,1.09051,1.09006,1.09043,515
2024-08-05 06:31:00,1.090425,1.09077,1.09038,1.090705,528
2024-08-05 06:32:00,1.09072,1.090745,1.0901,1.090255,462
2024-08-05 06:33:00,1.090235,1.090585,1.090035,1.09056,553
2024-08-05 06:34:00,1.090575,1.091005,1.090575,1.09098,527
2024-08-05 06:35:00,1.090985,1.09116,1.090645,1.091025,561
2024-08-05 06:36:00,1.09103,1.09122,1.090945,1.09099,462
2024-08-05 06:37:00,1.090985,1.091025,1.090745,1.090915,448
2024-08-05 06:38:00,1.090925,1.091315,1.09072,1.09123,517
2024-08-05 06:39:00,1.091225,1.09127,1.09104,1.091115,525
2024-08-05 06:40:00,1.09112,1.091195,1.090955,1.091175,506
2024-08-05 06:41:00,1.09118,1.091265,1.091065,1.091265,479
2024-08-05 06:42:00,1.091255,1.09144,1.091155,1.091385,376
2024-08-05 06:43:00,1.0914,1.091625,1.09138,1.09155,422
2024-08-05 06:44:00,1.091545,1.091545,1.09122,1.09136,381
2024-08-05 06:45:00,1.091365,1.091515,1.09118,1.091225,547
2024-08-05 06:46:00,1.091225,1.091465,1.0912,1.09136,412
2024-08-05 06:47:00,1.091345,1.091415,1.090995,1.091325,359
2024-08-05 06:48:00,1.09132,1.091545,1.091145,1.091215,429
2024-08-05 06:49:00,1.091225,1.091395,1.091155,1.09118,341
2024-08-05 06:50:00,1.091175,1.09121,1.0909,1.0909,354
2024-08-05 06:51:00,1.090905,1.090905,1.0906,1.090755,549
2024-08-05 06:52:00,1.09076,1.091065,1.09069,1.091015,460
2024-08-05 06:53:00,1.091015,1.09114,1.0905,1.09057,459
2024-08-05 06:54:00,1.09057,1.090595,1.090425,1.09054,346
2024-08-05 06:55:00,1.09053,1.090705,1.09042,1.090615,449
2024-08-05 06:56:00,1.090605,1.091055,1.090595,1.091045,408
2024-08-05 06:57:00,1.09104,1.09107,1.09082,1.090875,461
2024-08-05 06:58:00,1.090875,1.09099,1.090505,1.090645,542
2024-08-05 06:59:00,1.09065,1.09068,1.09052,1.090525,535
2024-08-05 07:00:00,1.090515,1.09085,1.09032,1.09081,740
2024-08-05 07:01:00,1.09082,1.091175,1.090645,1.09111,581
2024-08-05 07:02:00,1.091105,1.091475,1.091055,1.091215,561
2024-08-05 07:03:00,1.0912,1.09148,1.0912,1.091475,468
2024-08-05 07:04:00,1.09147,1.09195,1.091385,1.091935,467
2024-08-05 07:05:00,1.09194,1.092205,1.091905,1.092145,467
2024-08-05 07:06:00,1.09214,1.0925,1.09204,1.092415,446
2024-08-05 07:07:00,1.09242,1.092525,1.09231,1.092495,435
2024-08-05 07:08:00,1.09249,1.09258,1.092385,1.09248,444
2024-08-05 07:09:00,1.092485,1.092705,1.09225,1.09234,497
2024-08-05 07:10:00,1.09234,1.0925,1.092095,1.09235,498
2024-08-05 07:11:00,1.092345,1.0927,1.092245,1.09259,542
2024-08-05 07:12:00,1.0926,1.092745,1.092455,1.092745,382
2024-08-05 07:13:00,1.09274,1.092985,1.092665,1.09287,480
2024-08-05 07:14:00,1.092865,1.09319,1.09273,1.093155,526
2024-08-05 07:15:00,1.09319,1.09365,1.09302,1.093245,561
2024-08-05 07:16:00,1.09325,1.09337,1.093015,1.093155,499
2024-08-05 07:17:00,1.09316,1.09388,1.093145,1.09374,527
2024-08-05 07:18:00,1.09375,1.093895,1.093585,1.093885,468
2024-08-05 07:19:00,1.093885,1.093885,1.0933,1.093365,529
2024-08-05 07:20:00,1.093375,1.093455,1.093145,1.093315,477
2024-08-05 07:21:00,1.09331,1.0935,1.09319,1.093355,493
2024-08-05 07:22:00,1.093355,1.0941,1.09331,1.09409,482
2024-08-05 07:23:00,1.094095,1.09423,1.09394,1.09412,519
2024-08-05 07:24:00,1.09411,1.09452,1.09407,1.0942,454
2024-08-05 07:25:00,1.094195,1.09464,1.09391,1.09398,481
2024-08-05 07:26:00,1.093985,1.094505,1.09388,1.09435,443
2024-08-05 07:27:00,1.09435,1.094365,1.093725,1.09394,481
2024-08-05 07:28:00,1.093935,1.094365,1.09391,1.09422,423
2024-08-05 07:29:00,1.09422,1.094315,1.09406,1.09424,476
2024-08-05 07:30:00,1.09424,1.09498,1.094185,1.094895,584
2024-08-05 07:31:00,1.094915,1.09513,1.094805,1.09511,509
2024-08-05 07:32:00,1.095115,1.096075,1.0951,1.09605,607
2024-08-05 07:33:00,1.096035,1.09661,1.096035,1.09648,523
2024-08-05 07:34:00,1.096475,1.096705,1.09624,1.09629,508
2024-08-05 07:35:00,1.096295,1.096675,1.096,1.096075,466
2024-08-05 07:36:00,1.096085,1.09627,1.095895,1.09616,513
2024-08-05 07:37:00,1.09614,1.096285,1.09567,1.09571,438
2024-08-05 07:38:00,1.095675,1.09583,1.095595,1.095665,415
2024-08-05 07:39:00,1.09567,1.095925,1.095605,1.09579,320
2024-08-05 07:40:00,1.095775,1.09581,1.09544,1.09576,440
2024-08-05 07:41:00,1.095755,1.09594,1.09556,1.0956,339
2024-08-05 07:42:00,1.09561,1.095705,1.09543,1.09554,366
2024-08-05 07:43:00,1.095565,1.095845,1.095445,1.095755,377
2024-08-05 07:44:00,1.09576,1.09604,1.095635,1.09586,444
2024-08-05 07:45:00,1.095855,1.09631,1.095735,1.096065,540
2024-08-05 07:46:00,1.096055,1.09623,1.09582,1.096005,478
2024-08-05 07:47:00,1.09601,1.096115,1.09597,1.096015,368
2024-08-05 07:48:00,1.09602,1.09625,1.09592,1.096165,332
2024-08-05 07:49:00,1.096155,1.096155,1.095805,1.095935,334
2024-08-05 07:50:00,1.09593,1.09593,1.09534,1.09545,430
2024-08-05 07:51:00,1.095445,1.09551,1.0952,1.0953,294
2024-08-05 07:52:00,1.09531,1.095375,1.094835,1.09485,326
2024-08-05 07:53:00,1.09485,1.094925,1.09397,1.0941,396
2024-08-05 07:54:00,1.094065,1.094695,1.09374,1.094545,514
2024-08-05 07:55:00,1.09455,1.094785,1.09437,1.094435,455
2024-08-05 07:56:00,1.09443,1.09443,1.09394,1.09419,386
2024-08-05 07:57:00,1.094195,1.09463,1.094055,1.09462,350
2024-08-05 07:58:00,1.09461,1.094785,1.094515,1.0947,393
2024-08-05 07:59:00,1.09471,1.094955,1.094695,1.09488,356
2024-08-05 08:00:00,1.094895,1.09531,1.094655,1.095265,488
2024-08-05 08:01:00,1.095265,1.09563,1.095155,1.0955,476
2024-08-05 08:02:00,1.095495,1.095575,1.09509,1.095425,484
2024-08-05 08:03:00,1.09542,1.09557,1.09539,1.095405,362
2024-08-05 08:04:00,1.0954,1.09594,1.09532,1.09591,405
2024-08-05 08:05:00,1.095905,1.096335,1.09587,1.096245,416
2024-08-05 08:06:00,1.09624,1.096445,1.096195,1.096355,397
2024-08-05 08:07:00,1.09635,1.09665,1.096325,1.09646,439
2024-08-05 08:08:00,1.096465,1.09671,1.09642,1.09667,428
2024-08-05 08:09:00,1.09667,1.09724,1.09667,1.09717,411
2024-08-05 08:10:00,1.09718,1.09747,1.097145,1.09744,449
2024-08-05 08:11:00,1.09743,1.097505,1.09723,1.09723,454
2024-08-05 08:12:00,1.09724,1.09728,1.09677,1.09684,461
2024-08-05 08:13:00,1.09684,1.09684,1.09647,1.09648,367
2024-08-05 08:14:00,1.09647,1.09686,1.096395,1.09669,335
2024-08-05 08:15:00,1.096695,1.09675,1.09654,1.09659,260
2024-08-05 08:16:00,1.09659,1.0968,1.096535,1.096755,335
2024-08-05 08:17:00,1.09675,1.096775,1.09648,1.096535,342
2024-08-05 08:18:00,1.096525,1.09665,1.09645,1.09665,327
2024-08-05 08:19:00,1.09667,1.09693,1.09667,1.09683,348
2024-08-05 08:20:00,1.096825,1.09707,1.096735,1.09703,423
2024-08-05 08:21:00,1.09702,1.097025,1.09658,1.09658,383
2024-08-05 08:22:00,1.09655,1.09655,1.096245,1.096295,437
2024-08-05 08:23:00,1.0963,1.09664,1.09624,1.09648,348
2024-08-05 08:24:00,1.09648,1.0967,1.096465,1.09657,368
2024-08-05 08:25:00,1.09657,1.09674,1.096455,1.09658,319
2024-08-05 08:26:00,1.096575,1.096575,1.09618,1.09619,353
2024-08-05 08:27:00,1.0962,1.096385,1.096175,1.096205,310
2024-08-05 08:28:00,1.096215,1.09623,1.096,1.09618,323
2024-08-05 08:29:00,1.09618,1.09644,1.09618,1.096335,394
2024-08-05 08:30:00,1.096325,1.096505,1.096205,1.096445,275
2024-08-05 08:31:00,1.096435,1.09651,1.096175,1.096425,298
2024-08-05 08:32:00,1.09642,1.096695,1.0964,1.09659,317
2024-08-05 08:33:00,1.09658,1.096695,1.09652,1.09669,368
2024-08-05 08:34:00,1.0967,1.096975,1.09668,1.09696,461
2024-08-05 08:35:00,1.09696,1.097365,1.09691,1.09733,379
2024-08-05 08:36:00,1.097315,1.09736,1.097155,1.097155,326
2024-08-05 08:37:00,1.09714,1.097395,1.09688,1.097395,392
2024-08-05 08:38:00,1.097385,1.097455,1.09735,1.09742,299
2024-08-05 08:39:00,1.097415,1.09747,1.09724,1.09724,288
2024-08-05 08:40:00,1.09724,1.097265,1.097055,1.09706,328
2024-08-05 08:41:00,1.097055,1.097135,1.096825,1.097015,324
2024-08-05 08:42:00,1.097025,1.09712,1.096725,1.09673,299
2024-08-05 08:43:00,1.09673,1.096965,1.09672,1.096835,454
2024-08-05 08:44:00,1.09683,1.09684,1.09661,1.09673,385
2024-08-05 08:45:00,1.096725,1.09673,1.096225,1.09623,330
2024-08-05 08:46:00,1.096235,1.096345,1.096015,1.09627,348
2024-08-05 08:47:00,1.09627,1.096275,1.09608,1.09609,304
2024-08-05 08:48:00,1.09609,1.096415,1.09609,1.096345,360
2024-08-05 08:49:00,1.096355,1.09653,1.09621,1.09627,306
2024-08-05 08:50:00,1.096275,1.0963,1.09598,1.09616,325
2024-08-05 08:51:00,1.096165,1.09623,1.095935,1.09598,333
2024-08-05 08:52:00,1.09597,1.09605,1.095695,1.09598,370
2024-08-05 08:53:00,1.095975,1.096075,1.095635,1.09564,302
2024-08-05 08:54:00,1.09565,1.095805,1.09563,1.095715,304
2024-08-05 08:55:00,1.095705,1.09574,1.095495,1.095535,363
2024-08-05 08:56:00,1.09553,1.095535,1.095145,1.09519,415
2024-08-05 08:57:00,1.095195,1.095475,1.09508,1.09547,347
2024-08-05 08:58:00,1.09548,1.0955,1.094965,1.094965,396
2024-08-05 08:59:00,1.09497,1.095205,1.094765,1.095085,400
2024-08-05 09:00:00,1.09509,1.09546,1.095085,1.095345,382
2024-08-05 09:01:00,1.09534,1.095495,1.095255,1.09542,388
2024-08-05 09:02:00,1.09543,1.09556,1.095415,1.095495,305
2024-08-05 09:03:00,1.09549,1.0956,1.09535,1.09557,262
2024-08-05 09:04:00,1.095575,1.09568,1.09526,1.09528,320
2024-08-05 09:05:00,1.09528,1.095365,1.09498,1.095125,357
2024-08-05 09:06:00,1.095125,1.095315,1.095,1.095005,301
2024-08-05 09:07:00,1.095005,1.095025,1.094775,1.09481,321
2024-08-05 09:08:00,1.094815,1.095035,1.0948,1.094965,342
2024-08-05 09:09:00,1.094975,1.09498,1.094755,1.09482,334
2024-08-05 09:10:00,1.09482,1.094835,1.09456,1.094805,304
2024-08-05 09:11:00,1.094845,1.095065,1.094845,1.094945,264
2024-08-05 09:12:00,1.09495,1.09502,1.0948,1.094945,265
2024-08-05 09:13:00,1.09495,1.09538,1.094925,1.095195,388
2024-08-05 09:14:00,1.09519,1.095325,1.095115,1.09524,319
2024-08-05 09:15:00,1.095235,1.09549,1.09516,1.09536,346
2024-08-05 09:16:00,1.095365,1.09544,1.09527,1.09541,301
2024-08-05 09:17:00,1.09542,1.095645,1.09542,1.095515,355
2024-08-05 09:18:00,1.095515,1.09564,1.095235,1.095245,252
2024-08-05 09:19:00,1.09525,1.095745,1.095225,1.09567,356
2024-08-05 09:20:00,1.09567,1.0959,1.09558,1.095595,365
2024-08-05 09:21:00,1.095595,1.09574,1.09553,1.095715,297
2024-08-05 09:22:00,1.09572,1.09572,1.095075,1.095145,417
2024-08-05 09:23:00,1.095145,1.095175,1.09481,1.095045,377
2024-08-05 09:24:00,1.095025,1.095365,1.09502,1.095255,357
2024-08-05 09:25:00,1.09525,1.09528,1.094995,1.095055,346
2024-08-05 09:26:00,1.09506,1.095455,1.09498,1.095395,381
2024-08-05 09:27:00,1.095395,1.095695,1.095305,1.095635,362
2024-08-05 09:28:00,1.095655,1.095685,1.09544,1.095545,389
2024-08-05 09:29:00,1.09555,1.095595,1.09542,1.09549,371
2024-08-05 09:30:00,1.09548,1.09605,1.095325,1.09601,435
2024-08-05 09:31:00,1.096015,1.096105,1.09579,1.09583,325
2024-08-05 09:32:00,1.09582,1.09587,1.09565,1.0958,302
2024-08-05 09:33:00,1.09582,1.095845,1.095165,1.095265,326
2024-08-05 09:34:00,1.09527,1.09533,1.095105,1.09527,275
2024-08-05 09:35:00,1.095265,1.0953,1.09506,1.095065,357
2024-08-05 09:36:00,1.095065,1.0951,1.094565,1.094565,305
2024-08-05 09:37:00,1.094515,1.09483,1.094485,1.094735,421
2024-08-05 09:38:00,1.09473,1.095,1.094705,1.09498,368
2024-08-05 09:39:00,1.094975,1.095095,1.09472,1.094765,405
2024-08-05 09:40:00,1.09476,1.09494,1.094575,1.094895,364
2024-08-05 09:41:00,1.0949,1.09519,1.094835,1.09518,391
2024-08-05 09:42:00,1.095185,1.095245,1.094985,1.09516,374
2024-08-05 09:43:00,1.095165,1.095355,1.094835,1.094855,325
2024-08-05 09:44:00,1.094885,1.09516,1.09476,1.095115,349
2024-08-05 09:45:00,1.09511,1.095435,1.095085,1.095305,325
2024-08-05 09:46:00,1.09531,1.09551,1.09526,1.09551,289
2024-08-05 09:47:00,1.0955,1.095695,1.09537,1.095695,252
2024-08-05 09:48:00,1.095705,1.095715,1.095295,1.095295,251
2024-08-05 09:49:00,1.09529,1.095585,1.09528,1.095475,290
2024-08-05 09:50:00,1.095475,1.095645,1.095415,1.095595,271
2024-08-05 09:51:00,1.095595,1.09571,1.095425,1.095555,293
2024-08-05 09:52:00,1.095555,1.0957,1.095465,1.09568,284
2024-08-05 09:53:00,1.09568,1.09586,1.09562,1.095855,257
2024-08-05 09:54:00,1.09586,1.09586,1.095375,1.095395,264
2024-08-05 09:55:00,1.09538,1.095425,1.09523,1.09529,318
2024-08-05 09:56:00,1.095285,1.09565,1.095285,1.095605,319
2024-08-05 09:57:00,1.095605,1.095605,1.09532,1.095355,359
2024-08-05 09:58:00,1.095355,1.09539,1.09501,1.09514,346
2024-08-05 09:59:00,1.09514,1.0953,1.095055,1.095115,298
2024-08-05 10:00:00,1.09512,1.09513,1.094785,1.094785,290
2024-08-05 10:01:00,1.09478,1.0948,1.09436,1.09441,313
2024-08-05 10:02:00,1.094405,1.09444,1.094115,1.09422,278
2024-08-05 10:03:00,1.09422,1.09428,1.094035,1.094165,234
2024-08-05 10:04:00,1.094165,1.094165,1.09375,1.093965,276
2024-08-05 10:05:00,1.093965,1.094005,1.09387,1.09396,330
2024-08-05 10:06:00,1.093965,1.094205,1.09392,1.09392,363
2024-08-05 10:07:00,1.093925,1.094215,1.093925,1.094155,324
2024-08-05 10:08:00,1.09415,1.094155,1.09341,1.09343,319
2024-08-05 10:09:00,1.093435,1.09363,1.093315,1.093475,427
2024-08-05 10:10:00,1.09348,1.093705,1.093425,1.09369,378
2024-08-05 10:11:00,1.09369,1.0939,1.09366,1.09367,350
2024-08-05 10:12:00,1.093675,1.09369,1.093295,1.09361,304
2024-08-05 10:13:00,1.09361,1.09401,1.093605,1.093915,308
2024-08-05 10:14:00,1.093915,1.094015,1.093785,1.09394,355
2024-08-05 10:15:00,1.093935,1.094215,1.09391,1.09414,283
2024-08-05 10:16:00,1.09417,1.094275,1.09403,1.094235,269
2024-08-05 10:17:00,1.094235,1.09445,1.09419,1.094445,214
2024-08-05 10:18:00,1.094455,1.094505,1.094325,1.094355,309
2024-08-05 10:19:00,1.09437,1.09461,1.09437,1.094585,272
2024-08-05 10:20:00,1.09458,1.09465,1.09452,1.094615,282
2024-08-05 10:21:00,1.094605,1.09467,1.09451,1.09453,280
2024-08-05 10:22:00,1.09453,1.094725,1.09453,1.094665,242
2024-08-05 10:23:00,1.09466,1.094755,1.094505,1.094535,224
2024-08-05 10:24:00,1.094535,1.094595,1.094385,1.09449,225
2024-08-05 10:25:00,1.09449,1.094605,1.094415,1.09457,253
2024-08-05 10:26:00,1.09458,1.09479,1.094565,1.094785,263
2024-08-05 10:27:00,1.094785,1.09486,1.09473,1.094755,292
2024-08-05 10:28:00,1.094745,1.09489,1.094525,1.094645,317
2024-08-05 10:29:00,1.094655,1.09485,1.094645,1.094785,209
2024-08-05 10:30:00,1.094805,1.095005,1.09477,1.09499,301
2024-08-05 10:31:00,1.094975,1.095055,1.094715,1.094915,282
2024-08-05 10:32:00,1.094915,1.09505,1.094825,1.094825,289
2024-08-05 10:33:00,1.094825,1.09495,1.09451,1.094535,309
2024-08-05 10:34:00,1.09453,1.094615,1.094315,1.094485,303
2024-08-05 10:35:00,1.09446,1.094525,1.09431,1.0945,286
2024-08-05 10:36:00,1.094505,1.09453,1.09431,1.094485,293
2024-08-05 10:37:00,1.094485,1.094495,1.09411,1.09429,241
2024-08-05 10:38:00,1.09423,1.09423,1.093945,1.09409,225
2024-08-05 10:39:00,1.094085,1.09413,1.09392,1.094085,322
2024-08-05 10:40:00,1.09408,1.094165,1.093885,1.094135,371
2024-08-05 10:41:00,1.094125,1.0944,1.09412,1.094395,329
2024-08-05 10:42:00,1.09441,1.094765,1.09441,1.094735,332
2024-08-05 10:43:00,1.094735,1.094965,1.09473,1.09496,309
2024-08-05 10:44:00,1.09497,1.095025,1.09453,1.0946,303
2024-08-05 10:45:00,1.094595,1.09462,1.094295,1.094295,279
2024-08-05 10:46:00,1.0943,1.094355,1.094055,1.094225,379
2024-08-05 10:47:00,1.094215,1.09432,1.09401,1.09402,271
2024-08-05 10:48:00,1.09402,1.094265,1.09392,1.094225,285
2024-08-05 10:49:00,1.094235,1.094515,1.09421,1.094415,249
2024-08-05 10:50:00,1.0944,1.094475,1.094215,1.09441,267
2024-08-05 10:51:00,1.09441,1.09447,1.09425,1.09437,179
2024-08-05 10:52:00,1.094355,1.094435,1.094225,1.094405,235
2024-08-05 10:53:00,1.09441,1.09451,1.09434,1.09439,294
